UBE2N	133	75	58
RPL31	597	299	298
CNGA3	1	0	1
COX5B	891	456	435
THADA	568	276	292
SLC3A1	141	75	66
STON1	288	135	153
GTF2A1L	0	0	0
ASB3	758	366	392
RPS27A	6712	3398	3314
MIR217	0	0	0
MIR216A	0	0	0
MIR216B	0	0	0
COMMD1	1021	516	505
RAB1A	1862	890	972
PLEK	0	0	0
ANXA4	1937	986	951
SNRPG	152	78	74
MIR340	0	0	0
CANX	22522	11427	11095
PROP1	0	0	0
TICAM2	81	42	39
TMED7	2181	1079	1102
MIR8830-2	0	0	0
MIR8830-1	0	0	0
MIR8830-3	0	0	0
IL3	0	0	0
CSF2	0	0	0
IL5	14	11	3
IL13	3	2	1
IL4	0	0	0
GDF9	52	32	20
HSPA4	2891	1532	1359
SKP1	2354	1201	1153
PPP2CA	1674	834	840
MIR874	0	0	0
BTF3	2387	1185	1202
SLBP2	2	0	2
ETF1	295	157	138
MATR3	7889	3960	3929
MLANA	0	0	0
IL33	12	8	4
TYRP1	0	0	0
FTH1	5393	2765	2628
RPS6	8348	4276	4072
MIR491	0	0	0
IFNB1	0	0	0
IFNA5	0	0	0
IFNA8	0	0	0
IFNA6	0	0	0
IFNA7	0	0	0
MIR31	0	0	0
CDKN2B	134	74	60
MIR8831	0	0	0
MIR872	0	0	0
IFNK	1	0	1
MIR876	0	0	0
NDUFB6	306	156	150
APTX	197	117	80
DNAJA1	644	300	344
MIR207	0	0	0
CNTFR	13	8	5
CCL27	8	3	5
CCL19	0	0	0
CCL21	0	0	0
ARHGEF39	438	229	209
CA9	128	57	71
RECK	1105	557	548
SEC61B	767	364	403
INVS	1001	513	488
OR13F1	0	0	0
COR13C13	0	0	0
MIR32	3	3	0
AKAP2	411	206	205
DNAJC25	503	213	290
UGCG	664	345	319
HSDL2	794	364	430
SLC46A2	18	9	9
LOC481674	1	0	1
MIR455	0	0	0
TNC	4	3	1
TLR4	4	2	2
STOM	2004	1036	968
RPP21	243	119	124
DLA88	970	488	511
DLA-12	214	107	115
DLA-64	130	68	68
DDX39B	3215	1599	1616
ATP6V1G2	0	0	0
NFKBIL1	240	119	121
TNF	0	0	0
LTB	4	2	2
LY6G5C	9	3	6
CLIC1	3625	1822	1803
HSP70	100	57	43
CYP21A2	74	44	30
AGER	50	26	24
DLA-DRA	1	1	0
HLA-DRB1	5	3	2
DLA-DQA1	2	1	1
DLA-DQB1	0	0	0
DLA-DOB	5	2	3
TAP2	2362	1188	1174
PSMB8	3	3	0
TAP1	2138	1078	1071
PSMB9	222	122	111
DLA-DMB	8	7	4
DLA-DMA	44	22	22
BRD2	5956	2922	3037
SLC39A7	5872	2897	2975
MIR219-1	6	2	4
RING1	957	506	451
VPS52	936	464	472
RPS18	5911	2981	2930
B3GALT4	156	80	76
PFDN6	328	177	151
TAPBP	8045	3998	4047
LOC481744	533	271	262
MIR8832	0	0	0
HMGA1	1217	601	617
NUDT3	667	344	323
RPS10	2221	1101	1120
FKBP1A	787	390	398
PPARD	913	427	486
RPL10A	4012	1989	2023
CLPS	0	0	0
MAPK14	867	441	426
PNPLA1	0	0	0
PIM1	310	149	161
TREM1	0	0	0
PRPH2	2	1	1
VEGFA	3464	1805	1659
SLC29A1	3500	1772	1728
SLC35B2	807	414	393
SLC25A27	168	84	84
PLA2G7	2389	1160	1229
RHAG	4	2	2
DEFB112	0	0	0
TFAP2B	27	17	10
MIR206	0	0	0
IL17A	0	0	0
GSTA4	774	370	404
FBXO9	894	465	429
HCRTR2	0	0	0
LGSN	0	0	0
SMAP1	458	219	239
B3GAT2	27	15	12
MIR30C-2	0	0	0
MIR30A	0	0	0
OOEP	0	0	0
EEF1A1	29746	15070	14676
MIR8835	802	409	393
HTR1B	296	141	155
MIR8834A-2	0	0	0
MIR8834A-1	0	0	0
SNAP91	14	3	11
CGA	1	0	1
SLC35A1	209	96	113
MIR8833	0	0	0
FUT9	0	0	0
MCHR2	0	0	0
FIG4	623	314	309
MIR599	1	1	0
MIR875	0	0	0
AZIN1	4565	2317	2248
FZD6	3668	1840	1828
ZFPM2	144	84	60
ANGPT1	583	300	283
MIR8836	0	0	0
EBAG9	576	270	306
ANXA13	20	11	9
MYC	539	261	278
TG	0	0	0
NDRG1	1349	668	681
MIR30B	0	0	0
MIR30D	0	0	0
MIR151	0	0	0
FAM83H	500	255	245
ZNF252	504	267	237
MIR8880	0	0	0
CNGA1	4	1	3
KIT	8	6	2
KDR	27	14	13
SRP72	4468	2255	2213
GNRHR	0	0	0
UGT2B31	0	0	0
SULT1B1	0	0	0
CSN2	0	0	0
ODAM	0	0	0
ALB	2	1	1
AFP	3	3	0
CXCL8	993	516	477
PPBP	1	0	1
ARF1	987	469	518
COR2T18	0	0	0
AKR1B1	109	45	64
SLC35B4	382	179	203
PODXL	98	37	61
MIR29B-1	0	0	0
MIR29A	4	1	3
MIR335	0	0	0
MIR183	0	0	0
MIR96	0	0	0
MIR182	0	0	0
LEP	0	0	0
MIR129-1	0	0	0
MIR592	0	0	0
ABCB1	422	233	189
CALCR	0	0	0
MIR653	0	0	0
MIR489	0	0	0
GNGT1	0	0	0
COL1A2	265596	133011	132585
PEG10	1975	1003	972
PON2	2923	1504	1419
MIR8841-1	0	0	0
MIR8841-2	0	0	0
CAFA-T2R2	0	0	0
CRSP-4	0	0	0
IL6	9	7	2
MYEOV2	327	185	142
CYCS	838	424	414
NPVF	0	0	0
MIR148A	0	0	0
MIR196B	2	0	2
HOXA10	184	92	92
PLEKHA8	576	319	257
AQP1	2	1	1
TES	1995	965	1030
CAV2	1938	931	1007
CAV1	2541	1240	1301
MET	5320	2674	2646
CAPZA2	2143	1099	1044
CFTR	0	0	0
SLC2A1	989	487	502
GUCA2A	0	0	0
MIR8839	0	0	0
EDN2	69	30	39
MIR30C-1	0	0	0
MIR30E	0	0	0
COL9A2	603	317	286
PPT1	1713	833	880
MYCBP	127	58	69
RSPO1	0	0	0
C15H16orf87	117	54	63
MIR761	7	5	2
CYP4X1	0	0	0
CYP4A37	0	0	0
CYP4A38	0	0	0
CYP4A11	0	0	0
AKR1A1	619	320	299
PRDX1	5025	2576	2449
COR11G5	0	0	0
COR11G9	0	0	0
RPPH1	12	7	5
APEX1	1672	797	875
MIR8838	0	0	0
KITLG	76	46	30
ATP2B1	2838	1446	1392
DCN	10904	5495	5409
MIR8840	0	0	0
MIR331	0	0	0
MIR135A-2	0	0	0
MIR8837	0	0	0
PMCH	38	21	17
HSP90B1	31350	15705	15645
GYPA	0	0	0
EDNRA	45	23	22
TLR2	809	413	396
SFRP2	858	410	448
GUCY1A3	40	21	19
GUCY1B3	19	7	12
ETFDH	1614	837	777
NPY1R	20	12	8
NPY5R	6	2	4
MIR8862	0	0	0
MIR8852	1	1	0
MIR8853	0	0	0
MIR8793-3	0	0	0
MIR8793-2	0	0	0
MIR8793-1	0	0	0
cOR13M4	0	0	0
TAS2R41	0	0	0
CLCN1	27	16	11
CASP2	1134	547	587
TAS2R40	39	25	14
TAS2R39	0	0	0
TAS2R38	0	0	0
TAS2R5	0	0	0
TAS2R3	2	1	1
SSBP1	174	88	86
HIPK2	527	275	252
LUC7L2	1617	820	797
C16H7orf55	65	34	31
MIR8794-2	0	0	0
MIR8794-1	0	0	0
MIR8907	1	1	0
MIR490	0	0	0
MTPN	966	491	475
MIR8847	0	0	0
MIR8906	4	2	2
MIR8849	0	0	0
MIR8863	0	0	0
SSPO	19	12	7
KCNH2	2	0	2
NOS3	0	0	0
FASTK	758	387	371
MIR671	114	62	52
MIR8855	0	0	0
MIR8850	0	0	0
MIR8851	0	0	0
MIR153	0	0	0
VDAC3	774	422	352
AP3M2	151	78	73
MIR486	0	0	0
MIR8854	62	28	34
MIR8799D	0	0	0
ADAM9	6936	3470	3466
STAR	0	0	0
ADRB3	0	0	0
FUT10	185	87	98
MBOAT4	0	0	0
LEPROTL1	686	377	309
MIR8856	8	3	5
MIR8848	15	8	7
DLC1	2516	1284	1232
MIR383	0	0	0
F11	0	0	0
KLKB1	19	9	10
CASP3	580	294	286
RWDD4	173	82	91
SPCS3	791	390	401
MCPH1	476	245	231
ANGPT2	0	0	0
DEFB1	0	0	0
DEFB4A	0	0	0
CBD103	1	0	1
SPAG11E	0	0	0
SPAG11B	0	0	0
DEFB105A	0	0	0
TPO	0	0	0
RNASEH1	295	136	159
ADAM17	1961	1004	957
MIR8846	0	0	0
TRIB2	391	197	194
MIR8845	0	0	0
RHOB	760	405	355
MIR1301	0	0	0
RAB10	1575	775	800
EPT1	330	171	159
KHK	30	10	20
GCKR	15	8	7
MIR1837-1	0	0	0
MIR1837-2	0	0	0
MIR1837-3	0	0	0
MRPL33	256	144	112
PPP1CB	2410	1202	1208
C17H2orf71	0	0	0
SRD5A2	1	1	0
EIF2AK2	733	368	365
CYP1B1	950	501	449
SLC8A1	112	50	62
MAL	0	0	0
NPHP1	159	87	72
TPC3	408	223	185
IL1A	9	4	5
IL1B	9	5	4
IL1RN	0	0	0
PAX8	0	0	0
FOXI3	0	0	0
FABP1	0	0	0
CD8A	0	0	0
MIR8843	0	0	0
MAT2A	2119	1040	1079
LOC100687463	0	0	0
REG3A	0	0	0
TACR1	0	0	0
HTRA2	455	226	229
MIR8842	24	14	10
CDK2AP1	1318	681	637
NRAS	1629	828	801
TSHB	0	0	0
NGF	138	70	68
ATP1A1	9167	4585	4582
HSD3B2	0	0	0
GJA5	0	0	0
FCGR1A	0	0	0
MCL1	1655	831	824
CTSS	59	22	37
CTSK	1642	838	804
CDC42SE1	714	340	374
PIP5K1A	2651	1386	1265
PSMD4	1299	627	672
CGN	80	39	41
RIIAD1	50	19	31
OAZ3	0	0	0
SMCP	0	0	0
MIR8844	0	0	0
ADORA3	0	0	0
SEC61G	737	375	362
DLD	1499	776	723
CD36	5	1	4
HGF	62	31	31
HRAS	187	98	89
MIR210	0	0	0
LOC610760	809	429	380
MIR129-2	0	0	0
SLC1A2	0	0	0
CD44	4329	2345	1984
MIR1343	0	0	0
CAT	1762	900	862
C18H11orf31	346	183	163
ZDHHC5	2727	1390	1337
MIR130A	0	0	0
COR12E4	0	0	0
CFOLF1	0	0	0
COR5L1	0	0	0
DLA-79	3	1	2
OR4S2	1	0	1
MYBPC3	0	0	0
ARHGAP1	1527	736	791
SLC35C1	288	138	150
MIR8861	0	0	0
CTSD	747	388	359
H19	287	157	130
IGF2	0	0	0
MIR483	0	0	0
INS	0	0	0
TH	0	0	0
MIR8859A	0	0	0
MIR8859B	6	4	2
MIR8860	0	0	0
CCND1	127	50	77
CPT1A	4309	2182	2127
NDUFS8	545	268	277
GSTP1	679	341	338
PPP1CA	2497	1250	1247
CCS	374	202	172
MIR8858	154	63	91
MIR192	0	0	0
MEN1	471	225	246
SLC22A12	0	0	0
ESRRA	268	134	134
BAD	240	105	135
OTUB1	407	200	207
COX8A	609	306	303
RTN3	5019	2454	2565
LGALS12	0	0	0
BEST1	3	3	0
PGA	1	1	0
GPR44	0	0	0
IL15	0	0	0
UCP1	52	27	25
SLC7A11	422	220	202
MIR8857	0	0	0
IL21	0	0	0
IL2	0	0	0
LOC476104	0	0	0
GYPC	82	50	32
CNTNAP5	0	0	0
TMEM185B	363	177	186
EPB41L5	272	150	122
DBI	925	457	468
MIR128-1	0	0	0
CXCR4	11	4	7
CREM	110	50	60
MIR8864-4	0	0	0
MIR8864-1	0	0	0
MIR8864-3	0	0	0
GAD2	2	2	0
BMI1	1115	579	536
COMMD3	857	425	432
MIR8895	0	0	0
PTPLA	33	17	16
ST8SIA6	0	0	0
VIM	54379	27259	27120
CUBN	175	91	84
SEPHS1	4118	1996	2122
LOC478000	1519	771	748
LOC478001	1	1	0
IL2RA	1	0	1
GDI2	3867	2012	1855
AKR1C3	0	0	0
SLC23A1	3	0	3
PFDN1	323	168	155
ANKHD1	1744	865	879
EIF4EBP3	121	51	70
NR3C1	1324	684	640
SPINK5	20	14	6
GPX8	2747	1386	1361
MIR449A	0	0	0
MIR449B	0	0	0
IL6ST	10527	5283	5244
MIR582	0	0	0
HTR1A	0	0	0
ATP1B1	647	330	317
AK6	78	42	36
TAF9	351	181	170
OCLN	120	63	57
SMN	594	302	292
MIR8813-2	0	0	0
GOT2	669	316	353
CNGB1	0	0	0
CCL17	25	9	16
CX3CL1	1234	641	593
MIR138B	0	0	0
MT1E	235	130	105
MT2A	559	286	273
MT4	0	0	0
CES5A	0	0	0
CES1	0	0	0
SLC6A2	0	0	0
NOD2	120	65	55
AZIN2	126	58	68
EPB41	614	318	296
TAF12	50	29	21
RCC1	608	303	305
SNHG3	63	26	37
PTAFR	0	0	0
SLC9A1	919	474	445
HMGN2	3730	1878	1852
CD52	0	0	0
SEPN1	2282	1165	1117
TMEM57	823	409	414
RHCE	1	0	1
CNR2	0	0	0
FUCA1	5712	2863	2849
RPL11	5053	2508	2545
ID3	362	180	182
MIR8897	18	7	11
HTR1D	20	12	8
CDC42	750	390	360
ALPL	274	139	135
DDOST	7770	3755	4015
TAS1R2	0	0	0
PADI6	0	0	0
SDHB	281	146	135
CASP9	437	188	249
PDPN	0	0	0
MIR8896	5	2	3
MIIP	229	109	120
MFN2	1111	581	530
PLOD1	7973	4009	3964
MIR8894	4	2	2
APITD1	100	49	51
TXNRD3	324	168	156
SEC61A1	12063	5843	6220
RAB7A	2759	1411	1348
CNBP	3520	1722	1798
ISY1	603	309	294
SLC6A6	3194	1607	1587
PPIAP4	150	79	71
RHO	0	0	0
RPL32	4370	2192	2178
PPARG	47	23	24
TAMM41	135	81	54
MIR885	0	0	0
GHRL	0	0	0
VHL	301	154	147
THUMPD3	191	94	97
OXTR	0	0	0
CAV3	0	0	0
SETMAR	49	29	20
MITF	139	73	66
EOGT	563	285	278
FHIT	4	1	3
CCDC66	613	340	273
WNT5A	41	13	28
SELK	208	110	98
PRKCD	764	399	365
MIR135A-1	0	0	0
MIRLET7G	0	0	0
TLR9	16	11	5
MIR8800	75	34	41
MIR8799A	0	0	0
GNAI2	4096	2053	2043
GNAT1	3	1	2
DAG1	10441	5198	5243
NICN1	441	206	235
AMT	564	280	284
RHOA	4590	2248	2342
GPX1	7788	3917	3871
MIR191	0	0	0
MIR425	0	0	0
COL7A1	177	88	89
CAMP	0	0	0
CDC25A	129	70	59
PTH1R	124	63	61
LTF	0	0	0
CCR5	0	0	0
CCR3	0	0	0
CCR1	0	0	0
CCR9	0	0	0
MIR8801	0	0	0
MEF2B	19	10	9
MIR8803	0	0	0
UBA52	1107	536	571
LSM4	149	65	84
INSL3	0	0	0
FAM32A	280	127	153
RAB8A	633	302	331
AKAP8	841	413	428
SLC1A6	0	0	0
CFOLF4	0	0	0
ADGRE2	12	2	10
EMR3	78	44	34
CD97	1478	718	760
PRKACA	653	368	285
MIR1199	3	1	2
MIR181D	0	0	0
MIR181C	1	0	1
MIR23A	0	0	0
MIR27A	0	0	0
MIR24-2	0	0	0
RTBDN	0	0	0
ACP5	16	8	8
EPOR	1	0	1
MIR199-1	3	2	1
ICAM1	9777	4862	4915
P2RY11	35	22	13
PPAN	400	194	206
STXBP2	1282	632	650
CD209	0	0	0
CTXN1	34	16	18
CCL25	1	1	0
ADAMTS10	797	397	400
EMR4	0	0	0
EMR1	0	0	0
TNFSF14	0	0	0
CAPS	50	18	32
FUT5	0	0	0
MIR7-3	0	0	0
MIR8804	8	6	2
MAP2K2	779	380	399
MIR8802	0	0	0
TJP3	43	20	23
NCLN	1226	637	589
LSM7	122	59	63
OAZ1	4028	2031	1997
MIR8805	1	0	1
ELANE	0	0	0
MADCAM1	1	0	1
PGR	16	9	7
GPR83	39	21	18
MIR8812	0	0	0
FOLH1	2268	1115	1153
TYR	0	0	0
CTSC	124	60	64
MIR708	0	0	0
MIR1838	0	0	0
CLNS1A	266	144	122
SERPINH1	20691	10463	10228
MIR326	0	0	0
SPCS2	1206	625	581
UCP3	8	3	5
UCP2	1209	560	649
MIR139	0	0	0
LRTOMT	163	93	70
IL18BP	299	160	139
cOR51P3	0	0	0
COR52J8	0	0	0
LOC480784	0	0	0
LOC609402	0	0	0
TRIM6	0	0	0
TRIM34	134	77	57
cOR52P3	0	0	0
cOR56B2	0	0	0
cOR52N9	0	0	0
COR56A6	0	0	0
CCKBR	1	0	1
TPP1	952	442	510
OR2D3	0	0	0
cOR10A3	0	0	0
RPL27A	1126	535	591
ADM	125	60	65
MIR8810	11	5	6
RNF141	281	139	142
ZBED5	1297	640	657
DKK3	3477	1673	1804
PTH	1	0	1
CALCB	0	0	0
CRSP-3	0	0	0
CRSP-2	0	0	0
CALCA	0	0	0
KCNC1	0	0	0
TPH1	0	0	0
SAA1	14	6	8
LDHC	0	0	0
ANO5	644	316	328
SLC17A6	0	0	0
SVIP	1	0	1
CCDC179	0	0	0
BDNF	11	5	6
MIR8811	24	15	9
GIF	0	0	0
MS4A2	0	0	0
MS4A1	0	0	0
MIR8813-1	0	0	0
ATP7B	541	296	245
MIR15A	0	0	0
MIR16-1	0	0	0
MLNR	5	3	2
HTR2A	0	0	0
MIR8814	0	0	0
MIR759	0	0	0
CLN5	1997	995	1002
EDNRB	1	1	0
MIR17	0	0	0
MIR18A	0	0	0
MIR19A	0	0	0
MIR20A	0	0	0
MIR19B-1	0	0	0
MIR92A-1	0	0	0
DCT	0	0	0
ABCC4	3714	1853	1861
DZIP1	3407	1732	1675
SLC15A1	2	1	1
BIVM	543	279	264
SLC10A2	0	0	0
EFNB2	92	50	42
TNFSF13B	12	4	8
F7	0	0	0
LOC403829	269	137	132
ATP4B	0	0	0
MIR8807	0	0	0
MIR138A	0	0	0
GLB1	2604	1320	1284
CCR4	0	0	0
MIR128-2	0	0	0
MIR26A-1	0	0	0
SCN5A	0	0	0
SCN10A	0	0	0
CX3CR1	0	0	0
RPSA	3651	1735	1916
RPL14	1811	904	907
CTNNB1	10039	5118	4921
GTDC2	320	166	154
MIR8806	0	0	0
RAB5A	750	358	392
SLCO2A1	2	0	2
CPB1	0	0	0
SELT	2651	1291	1360
P2RY12	0	0	0
P2RY1	25	16	9
MME	642	343	299
MIR8808	0	0	0
THBD	404	204	200
RRBP1	14162	7069	7093
SNRPB2	406	210	196
SLC23A2	450	223	227
PRNP	483	243	240
MIR103-2	0	0	0
MAVS	795	405	390
AVP	0	0	0
DEFB132	0	0	0
DEFB129	0	0	0
DEFB128	0	0	0
DEFB127	0	0	0
DEFB122	0	0	0
DEFB126	0	0	0
DEFB116	0	0	0
CBD118	0	0	0
DEFB119	0	0	0
DEFB3L	0	0	0
DEFB124	0	0	0
BCL2L1	515	251	264
POFUT1	860	430	430
MAPRE1	330	177	153
RALY	2431	1233	1198
ASIP	0	0	0
DYNLRB1	1119	562	557
MIR499	0	0	0
CPNE1	2941	1472	1469
RBM12	1556	822	734
MYL9	3735	1908	1827
GHRH	0	0	0
PI3	26	10	16
SLPI	0	0	0
WFDC2	1	0	1
CE10	0	0	0
CTSA	1680	854	826
MMP9	1	0	1
CD40	77	40	37
AR	324	162	162
SULF2	2705	1390	1315
IL29L	0	0	0
UBE2V1	1600	786	814
MC3R	0	0	0
BMP7	173	85	88
PCK1	0	0	0
RAB22A	423	212	211
GNAS	17601	8913	8688
EDN3	0	0	0
MIR1-1	0	0	0
MIR133C	0	0	0
COL9A3	12	6	6
MIR124-2	0	0	0
MIR124-3	0	0	0
MIR8809	130	68	62
BRCA2	838	396	442
RXFP2	0	0	0
HMGB1	8375	4211	4164
MIR8825	17	11	6
SLC7A1	1742	926	816
FLT3	796	397	399
PDX1	0	0	0
RPL21	2051	1096	955
SGCG	0	0	0
SAP18	604	317	287
GJB2	185	96	89
MPHOSPH8	646	314	332
PARP4	1937	970	967
MIR8824	60	29	31
MIR8864-2	0	0	0
CLCN3	1846	888	958
HPGD	6	5	1
GATA4	117	56	61
MIR8820	0	0	0
MIR124-1	0	0	0
MIR8821	21	9	12
CLU	37330	18371	18959
ADRA1A	0	0	0
MIR320	0	0	0
COL4A4	3	1	2
CCL20	1	1	0
HTR2B	21	11	10
PTMA	17210	8619	8591
PDE6D	508	247	261
EIF4E2	277	160	117
SAG	0	0	0
UGT1A6	0	0	0
MIR8823	0	0	0
TRPM8	13	5	8
ACKR3	0	0	0
COL6A3	943	492	451
MLPH	2	1	1
MIR8822	72	30	42
cOR9S7P	0	0	0
COR9S5	0	0	0
MIR149	0	0	0
KIF1A	877	412	465
STK25	680	351	329
RAN	2212	1166	1046
TMEM132C	0	0	0
HCAR1	0	0	0
DIABLO	929	439	490
IL31	0	0	0
P2RX7	31	16	15
ATP2A2	5650	2847	2803
VPS29	717	376	341
PPP1CC	1461	737	724
MYL2	0	0	0
OAS1	1578	785	793
OAS3	1379	692	687
OAS2	862	441	421
NOS1	0	0	0
PEBP1	1742	930	812
MIR8819	444	233	211
HSPB8	1072	515	557
RPLP0	4513	2278	2235
PLA2G1B	0	0	0
OASL	730	378	352
TRPV4	293	149	144
SELPLG	5	3	2
CRYBB2	0	0	0
TFIP11	1081	580	501
CRYBA4	5	0	5
EWSR1	1764	868	896
NEFH	0	0	0
LIF	95	44	51
GAL3ST1	0	0	0
SELM	596	282	314
SLC5A1	0	0	0
SPECC1L	1597	792	805
ADORA2A	377	206	171
MMP11	531	264	267
MIR8905	0	0	0
ZDHHC8	521	280	241
MIR1306	51	23	28
MIR185	0	0	0
COMT	1747	827	920
MIR301B	0	0	0
MIR130B	0	0	0
MAPK1	2975	1487	1488
PTEN	2047	1029	1018
LIPF	0	0	0
COR6C13	0	0	0
COR6C47	0	0	0
cOR9K3	0	0	0
MIR148B	0	0	0
MIR615	0	0	0
MIR196A-2	0	0	0
HOTAIR	0	0	0
PFDN5	1041	546	495
KRT76	0	0	0
KRT1	0	0	0
KRT2	0	0	0
KRT71	0	0	0
NR4A1	163	66	97
CELA1	0	0	0
TMBIM6	6627	3396	3231
ADCY6	1525	792	733
LALBA	0	0	0
PFKM	2110	1050	1060
COL2A1	12	4	8
RAPGEF3	48	19	29
PTHLH	162	83	79
MRPS35	455	216	239
PPFIBP1	2469	1238	1231
STK38L	568	288	280
MED21	182	88	94
FGFR1OP2	364	178	186
ASUN	578	292	286
BHLHE41	1610	785	825
LDHB	1293	662	631
IAPP	0	0	0
SLCO1B3	0	0	0
GRIN2B	0	0	0
CDKN1B	941	469	472
TAS2R42	0	0	0
CAFA-T2R67	0	0	0
CAFA-T2R43	0	0	0
CAFA-T2R12	0	0	0
TAS2R10	0	0	0
TAS2R7	0	0	0
CSDA	2226	1111	1115
KLRA1	3	2	1
KLRD1	0	0	0
AICDA	0	0	0
SLC2A3	1068	539	529
CD163	11	5	6
MIR141	0	0	0
MIR200C	0	0	0
TPI1	9530	4820	4710
GNB3	2	1	1
CD4	0	0	0
GAPDH	30354	15920	14434
VWF	0	0	0
KCNA5	0	0	0
SLC6A12	258	122	136
MAPK3	1022	546	476
BID	1933	994	939
FYTTD1	743	394	349
ZFAND4	597	303	294
ALOX5	5	2	3
COR6D7	0	0	0
CXCL12	0	0	0
RET	30	18	12
MIR107	0	0	0
MIR8815-2	0	0	0
MIR8815-1	0	0	0
O3FAR1	0	0	0
PLCE1	1925	929	996
CYP2C18	30	15	15
GOT1	355	188	167
ABCC2	0	0	0
KCNIP2	17	10	7
MIR146B	0	0	0
ACTR1A	2351	1178	1173
MIR1307	0	0	0
MIR8816	0	0	0
ADRB1	3	1	2
PNLIPRP1	0	0	0
PRDX3	2054	1046	1008
MCMBP	444	222	222
FGFR2	918	463	455
MIR8817	0	0	0
MGMT	0	0	0
INPP5A	1155	535	620
MIR202	0	0	0
CYP2E1	0	0	0
MIR8818	0	0	0
PRKDC	3226	1660	1566
UBE2V2	431	210	221
